"indicador";"País";"Meses";"Años";"valor";"notas";"fuente";""
"Tipo de cambio real efectivo (TCRE)";"Jamaica";"Promedio anual";"1996";"109.84";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"México";"Promedio anual";"1996";"130.3";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Nicaragua";"Promedio anual";"1996";"87.17";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Panamá";"Promedio anual";"1996";"91";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Paraguay";"Promedio anual";"1996";"79.3";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Perú";"Promedio anual";"1996";"89.92";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Trinidad y Tabago";"Promedio anual";"1996";"115.82";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Uruguay";"Promedio anual";"1996";"84.47";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Venezuela (República Bolivariana de)";"Promedio anual";"1996";"124.8";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Barbados";"Promedio anual";"1997";"94.48";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Bolivia (Estado Plurinacional de)";"Promedio anual";"1997";"87.03";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Brasil";"Promedio anual";"1997";"72.23";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Chile";"Promedio anual";"1997";"87.71";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Colombia";"Promedio anual";"1997";"81.93";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Costa Rica";"Promedio anual";"1997";"93.08";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Ecuador";"Promedio anual";"1997";"99.59";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"El Salvador";"Promedio anual";"1997";"100.93";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Guatemala";"Promedio anual";"1997";"111.39";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Honduras";"Promedio anual";"1997";"119.85";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Jamaica";"Promedio anual";"1997";"95.94";"";"[766]"
