"indicador";"País";"Flujos";"Servicios";"Socios";"Años";"valor";"notas";"fuente";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1980";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1981";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1982";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1983";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1984";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1985";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1986";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1987";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1988";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1989";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1990";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1991";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1992";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1993";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1994";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1995";"13.83";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1996";"18.25";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1997";"25.27";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1998";"31.9";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"1999";"21.91";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2000";"13.48";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2001";"7";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2002";"5.97";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2003";"5.29";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2004";"5.03";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2005";"5.03";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2006";"5.02852";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2007";"6.97609";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2008";"111.428";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Telecomunicaciones";"Mundo";"2009";"5";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1980";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1981";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1982";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1983";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1984";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1985";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1986";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1987";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1988";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1989";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1990";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1991";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1992";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1993";"0";"";""
