"indicador";"País";"Años";"valor";"notas";"fuente";""
"Exportaciones de productos primarios según su participación en el total";"Belice";"1977";"58.4";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1978";"60";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1979";"57.9";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1980";"63.1";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1982";"66.3";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1983";"79.8";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1984";"83.6";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1985";"66.9";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1986";"72.9";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1987";"79.7";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1988";"78.8";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1989";"78.7";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1990";"80.7";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1992";"76.2";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1993";"75.5";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1994";"74";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1995";"81.3";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1996";"83.5";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1997";"83.4";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1998";"79.7";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"1999";"79.6";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2000";"82.6";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2001";"99.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2002";"99.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2003";"82.8";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2004";"85";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2005";"85.1";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2006";"95.8";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2007";"91.7";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2008";"98.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2009";"98.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2010";"98.6";"";"[765]"
