"indicador";"País";"Años";"Componente";"Rubro";"valor";"notas";"fuente";""
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2001";"n/a";"n/a";"657.4";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2002";"n/a";"n/a";"662.4";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2003";"n/a";"n/a";"664.8";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2004";"n/a";"n/a";"744.887";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2005";"n/a";"n/a";"693.497";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2006";"n/a";"n/a";"727.246";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2007";"n/a";"n/a";"862.159";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2008";"n/a";"n/a";"1013.4006";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2009";"n/a";"n/a";"938.4907";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2010";"n/a";"n/a";"1133.0302";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2011";"n/a";"n/a";"1426.6749";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2012";"n/a";"n/a";"1713.2237";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2013";"n/a";"n/a";"1539.8048";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2014";"n/a";"n/a";"1348.0292";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Guyana";"2015";"n/a";"n/a";"1312.8464";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Haití";"1980";"n/a";"n/a";"305.68";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Haití";"1981";"n/a";"n/a";"241.52";"";"[1305]"
