"indicador";"Productos principales";"Años";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"valor";"notas";"fuente";""
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1990";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"9.3";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1991";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"10.2";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1992";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"11.5";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1993";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"10.7";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1994";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"8.2";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1995";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.7";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1996";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"9.6";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1997";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"8.8";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1998";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7.3";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"1999";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"8.4";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"8.8";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"9.5";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"10.4";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"11.2";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"10.7";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"9.7";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"9.7";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"10.6";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"10.5";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"14.9";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"12.5";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"12.3";"";"[765]"
